"Step","SpaceInvadersNoFrameskip-v4__dqn_atari__1__1745790578 - charts/local_optimality_gap","SpaceInvadersNoFrameskip-v4__dqn_atari__1__1745790578 - charts/local_optimality_gap__MIN","SpaceInvadersNoFrameskip-v4__dqn_atari__1__1745790578 - charts/local_optimality_gap__MAX","SpaceInvadersNoFrameskip-v4__dqn_atari__3__1745790573 - charts/local_optimality_gap","SpaceInvadersNoFrameskip-v4__dqn_atari__3__1745790573 - charts/local_optimality_gap__MIN","SpaceInvadersNoFrameskip-v4__dqn_atari__3__1745790573 - charts/local_optimality_gap__MAX","SpaceInvadersNoFrameskip-v4__dqn_atari__2__1745790573 - charts/local_optimality_gap","SpaceInvadersNoFrameskip-v4__dqn_atari__2__1745790573 - charts/local_optimality_gap__MIN","SpaceInvadersNoFrameskip-v4__dqn_atari__2__1745790573 - charts/local_optimality_gap__MAX"
"43866","952.6399536132812","952.6399536132812","952.6399536132812","","","","","",""
"43868","","","","","","","836.8649291992188","836.8649291992188","836.8649291992188"
"43872","","","","849.2249755859375","849.2249755859375","849.2249755859375","","",""
"43881","","","","849.3099975585938","849.3099975585938","849.3099975585938","","",""
"43885","951.8399658203125","951.8399658203125","951.8399658203125","","","","","",""
"43886","","","","","","","836.31494140625","836.31494140625","836.31494140625"
"43894","951.8349609375","951.8349609375","951.8349609375","","","","","",""
"43895","","","","","","","836.304931640625","836.304931640625","836.304931640625"
"43901","","","","848.6849975585938","848.6849975585938","848.6849975585938","","",""
"43904","951.8699340820312","951.8699340820312","951.8699340820312","","","","","",""
"43911","","","","849.2049560546875","849.2049560546875","849.2049560546875","","",""
"43913","","","","","","","835.6649780273438","835.6649780273438","835.6649780273438"
"43921","","","","849.1599731445312","849.1599731445312","849.1599731445312","","",""
"43922","951.0099487304688","951.0099487304688","951.0099487304688","","","","","",""
"43928","","","","850.1449584960938","850.1449584960938","850.1449584960938","835.0249633789062","835.0249633789062","835.0249633789062"
"43937","","","","","","","834.7699584960938","834.7699584960938","834.7699584960938"
"43939","951.054931640625","951.054931640625","951.054931640625","","","","","",""
"43948","","","","850.0799560546875","850.0799560546875","850.0799560546875","834.679931640625","834.679931640625","834.679931640625"
"43956","","","","","","","834.47998046875","834.47998046875","834.47998046875"
"43957","951.3749389648438","951.3749389648438","951.3749389648438","","","","","",""
"43959","","","","850.7049560546875","850.7049560546875","850.7049560546875","","",""
"43965","","","","","","","834.3099365234375","834.3099365234375","834.3099365234375"
"43967","951.3749389648438","951.3749389648438","951.3749389648438","","","","","",""
"43968","","","","850.5299682617188","850.5299682617188","850.5299682617188","","",""
"43977","","","","","","","834.324951171875","834.324951171875","834.324951171875"
"43978","","","","851.239990234375","851.239990234375","851.239990234375","","",""
"43982","951.1249389648438","951.1249389648438","951.1249389648438","","","","","",""
"43989","","","","851.2149658203125","851.2149658203125","851.2149658203125","","",""
"43990","951.3299560546875","951.3299560546875","951.3299560546875","","","","","",""
"43996","","","","","","","833.5499267578125","833.5499267578125","833.5499267578125"
"44003","","","","851.0549926757812","851.0549926757812","851.0549926757812","","",""
"44007","950.6149291992188","950.6149291992188","950.6149291992188","","","","","",""
"44011","","","","","","","833.044921875","833.044921875","833.044921875"
"44012","","","","851.5149536132812","851.5149536132812","851.5149536132812","","",""
"44018","950.7599487304688","950.7599487304688","950.7599487304688","","","","","",""
"44022","","","","849.4999389648438","849.4999389648438","849.4999389648438","","",""
"44028","","","","","","","832.4999389648438","832.4999389648438","832.4999389648438"
"44031","","","","849.449951171875","849.449951171875","849.449951171875","","",""
"44038","949.929931640625","949.929931640625","949.929931640625","","","","","",""
"44043","","","","849.199951171875","849.199951171875","849.199951171875","","",""
"44048","","","","","","","831.969970703125","831.969970703125","831.969970703125"
"44050","950.3349609375","950.3349609375","950.3349609375","","","","","",""
"44052","","","","849.4849243164062","849.4849243164062","849.4849243164062","","",""
"44058","","","","","","","832.169921875","832.169921875","832.169921875"
"44060","950.47998046875","950.47998046875","950.47998046875","","","","","",""
"44061","","","","849.5699462890625","849.5699462890625","849.5699462890625","","",""
"44067","","","","","","","832.2249755859375","832.2249755859375","832.2249755859375"
"44074","","","","849.7399291992188","849.7399291992188","849.7399291992188","","",""
"44076","","","","","","","832.0799560546875","832.0799560546875","832.0799560546875"
"44078","950.5799560546875","950.5799560546875","950.5799560546875","","","","","",""
"44084","","","","849.5299682617188","849.5299682617188","849.5299682617188","","",""
"44089","950.7799682617188","950.7799682617188","950.7799682617188","","","","","",""
"44092","","","","","","","831.5199584960938","831.5199584960938","831.5199584960938"
"44094","","","","850.10498046875","850.10498046875","850.10498046875","","",""
"44099","951.0699462890625","951.0699462890625","951.0699462890625","","","","","",""
"44100","","","","","","","831.2749633789062","831.2749633789062","831.2749633789062"
"44110","","","","","","","831.304931640625","831.304931640625","831.304931640625"
"44112","","","","849.4149780273438","849.4149780273438","849.4149780273438","","",""
"44118","950.4549560546875","950.4549560546875","950.4549560546875","","","","","",""
"44119","","","","","","","832.0849609375","832.0849609375","832.0849609375"
"44123","","","","849.7349243164062","849.7349243164062","849.7349243164062","","",""
"44128","","","","","","","832.5399780273438","832.5399780273438","832.5399780273438"
"44135","950.199951171875","950.199951171875","950.199951171875","","","","","",""
"44138","","","","","","","832.7699584960938","832.7699584960938","832.7699584960938"
"44141","","","","849.2249755859375","849.2249755859375","849.2249755859375","","",""
"44145","949.85498046875","949.85498046875","949.85498046875","","","","","",""
"44151","","","","849.2249755859375","849.2249755859375","849.2249755859375","","",""
"44155","950.6599731445312","950.6599731445312","950.6599731445312","","","","832.2149658203125","832.2149658203125","832.2149658203125"
"44167","950.56494140625","950.56494140625","950.56494140625","","","","","",""
"44168","","","","848.449951171875","848.449951171875","848.449951171875","","",""
"44174","","","","","","","831.4099731445312","831.4099731445312","831.4099731445312"
"44178","","","","848.1199340820312","848.1199340820312","848.1199340820312","","",""
"44184","","","","","","","831.2349243164062","831.2349243164062","831.2349243164062"
"44186","949.72998046875","949.72998046875","949.72998046875","","","","","",""
"44193","949.919921875","949.919921875","949.919921875","","","","","",""
"44198","","","","847.344970703125","847.344970703125","847.344970703125","","",""
"44205","","","","","","","831.4549560546875","831.4549560546875","831.4549560546875"
"44207","949.6749267578125","949.6749267578125","949.6749267578125","","","","","",""
"44218","","","","846.97998046875","846.97998046875","846.97998046875","","",""
"44220","949.6149291992188","949.6149291992188","949.6149291992188","","","","","",""
"44224","","","","","","","831.0799560546875","831.0799560546875","831.0799560546875"
"44228","","","","846.9849243164062","846.9849243164062","846.9849243164062","","",""
"44229","949.8749389648438","949.8749389648438","949.8749389648438","","","","","",""
"44235","","","","","","","831.179931640625","831.179931640625","831.179931640625"
"44237","950.1249389648438","950.1249389648438","950.1249389648438","846.9849243164062","846.9849243164062","846.9849243164062","","",""
"44246","950.0899658203125","950.0899658203125","950.0899658203125","","","","","",""
"44251","","","","","","","830.9949340820312","830.9949340820312","830.9949340820312"
"44258","949.8349609375","949.8349609375","949.8349609375","846.4099731445312","846.4099731445312","846.4099731445312","","",""
"44259","","","","","","","831.0249633789062","831.0249633789062","831.0249633789062"
"44267","950.0049438476562","950.0049438476562","950.0049438476562","","","","","",""
"44270","","","","846.469970703125","846.469970703125","846.469970703125","","",""
"44276","950.2849731445312","950.2849731445312","950.2849731445312","","","","","",""
"44278","","","","","","","832.1749877929688","832.1749877929688","832.1749877929688"
"44285","950.7999267578125","950.7999267578125","950.7999267578125","","","","","",""
"44286","","","","","","","832.7849731445312","832.7849731445312","832.7849731445312"
"44288","","","","845.7149658203125","845.7149658203125","845.7149658203125","","",""
"44295","","","","","","","833.2550048828125","833.2550048828125","833.2550048828125"
"44297","","","","845.8049926757812","845.8049926757812","845.8049926757812","","",""
"44304","950.2499389648438","950.2499389648438","950.2499389648438","","","","833.0549926757812","833.0549926757812","833.0549926757812"
"44308","","","","845.6699829101562","845.6699829101562","845.6699829101562","","",""
"44315","","","","","","","832.7999877929688","832.7999877929688","832.7999877929688"
"44324","949.5599365234375","949.5599365234375","949.5599365234375","","","","","",""
"44326","","","","847.3399658203125","847.3399658203125","847.3399658203125","","",""
"44331","","","","","","","832.8250122070312","832.8250122070312","832.8250122070312"
"44338","","","","847.7349853515625","847.7349853515625","847.7349853515625","","",""
"44340","948.9599609375","948.9599609375","948.9599609375","","","","832.9149780273438","832.9149780273438","832.9149780273438"
"44347","","","","847.9949951171875","847.9949951171875","847.9949951171875","","",""
"44356","948.7849731445312","948.7849731445312","948.7849731445312","","","","","",""
"44357","","","","847.9949951171875","847.9949951171875","847.9949951171875","832.3400268554688","832.3400268554688","832.3400268554688"
"44366","948.9899291992188","948.9899291992188","948.9899291992188","848.0050048828125","848.0050048828125","848.0050048828125","","",""
"44375","","","","847.864990234375","847.864990234375","847.864990234375","832.3200073242188","832.3200073242188","832.3200073242188"
"44376","949.044921875","949.044921875","949.044921875","","","","","",""
"44385","","","","848.5249633789062","848.5249633789062","848.5249633789062","","",""
"44386","948.7649536132812","948.7649536132812","948.7649536132812","","","","","",""
"44393","","","","","","","831.625","831.625","831.625"
"44395","949.6499633789062","949.6499633789062","949.6499633789062","","","","","",""
"44401","","","","","","","832.0349731445312","832.0349731445312","832.0349731445312"
"44404","949.7649536132812","949.7649536132812","949.7649536132812","","","","","",""
"44411","","","","","","","832.5900268554688","832.5900268554688","832.5900268554688"
"44413","949.7349243164062","949.7349243164062","949.7349243164062","856.6399536132812","856.6399536132812","856.6399536132812","","",""
"44430","","","","","","","816.030029296875","816.030029296875","816.030029296875"
"44431","949.3599243164062","949.3599243164062","949.3599243164062","","","","","",""
"44432","","","","855.8349609375","855.8349609375","855.8349609375","","",""
"44441","949.3849487304688","949.3849487304688","949.3849487304688","","","","815.9800415039062","815.9800415039062","815.9800415039062"
"44451","949.7249755859375","949.7249755859375","949.7249755859375","855.570068359375","855.570068359375","855.570068359375","","",""
"44462","949.7499389648438","949.7499389648438","949.7499389648438","","","","","",""
"44464","","","","","","","815.3800659179688","815.3800659179688","815.3800659179688"
"44471","","","","856.9000244140625","856.9000244140625","856.9000244140625","","",""
"44473","","","","","","","815.4400634765625","815.4400634765625","815.4400634765625"
"44477","949.7999267578125","949.7999267578125","949.7999267578125","","","","","",""
